Query ID	Gene	Count	Class	Order	Taxon	Agreed taxon	match ID	Identical matches %	Alignment length	Number mismatches	Number gap openings	Start of alignment in query	End of alignment in query	Start of alignment in match	End of alignment in match	Expect value	Bit score
1327|NZAC03010720|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Opiliones	COI	1	Arachnida	Opiliones	Arachnida	Opiliones	gi|667696869|gb|KJ871425.1|	88.03	635	76	0	24	658	5	639	0	761
3710|NZAC03012619|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Lepidoptera	COI	1	Insecta	Lepidoptera	Insecta	Lepidoptera	gi|320505021|gb|HQ921779.1|	91.79	658	54	0	1	658	1	658	0	917
1244|NZAC03013407|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Diptera	COI	2	Insecta	Diptera	Insecta	Diptera	gi|602175372|gb|KJ165331.1|	91.19	658	58	0	1	658	1	658	0	896
1940|NZAC03012224|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Pancrustacea	COI	3	Insecta	Coleoptera	Insecta	Coleoptera	gi|743151824|gb|KM443669.1|	83.36	661	104	6	1	658	1	658	1.00E-169	606
528|NZAC03010776|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Amphipoda	COI	2	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|568632096|gb|KF459960.1|	83.62	635	100	3	26	658	650	18	9.00E-166	593
158|NZAC03013626|Plot-3_Pitfall-Trap|Subplot-H|Pitfall-Trap|Coleoptera	COI	2	Insecta	Coleoptera	Insecta	Coleoptera	gi|743176355|gb|KM451587.1|	85.38	650	91	4	11	658	11	658	0	678
84|NZAC03013448|Plot-2_Pitfall-Trap|Subplot-M|Pitfall-Trap|Coleoptera	COI	2	Insecta	Neoptera	Insecta	Endopterygota	gi|743138607|gb|KM439401.1|	88.4	638	74	0	8	645	8	645	0	769
9|NZAC03010898|Plot-1_Pitfall-Trap|Subplot-M|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|669175436|gb|KJ508043.1|	85.33	661	91	6	1	658	6027	6684	0	680
265|NZAC03011543|Plot-4_Pitfall-Trap|Subplot-P|Pitfall-Trap|Endopterygota	COI	3	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|594611977|gb|KJ091659.1|	91.86	651	53	0	8	658	8	658	0	909
554|NZAC03010733|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Amphipoda	COI	1	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|499069998|gb|KC568197.1|	82.9	573	94	4	42	612	1	571	3.00E-141	512
3719|NZAC03012536|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Endopterygota	COI	2	Insecta	Coleoptera	Insecta	Coleoptera	gi|743161322|gb|KM446741.1|	84.8	658	98	2	2	658	2	658	0	660
688|NZAC03009039|Plot-LB1_Pitfall-Trap|Subplot-O|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|695084454|gb|KJ962913.1|	84.5	658	102	0	1	658	1	658	0	651
2309|NZAC03014340|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|225904872|gb|FJ808414.1|	88.16	659	76	2	1	658	12	669	0	784
604|NZAC03010671|Plot-CM30c30_Pitfall-Trap|Subplot-I|Pitfall-Trap|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|320518717|gb|HQ939625.1|	86.82	660	83	4	1	658	1	658	0	734
2221|NZAC03013019|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Amphipoda	COI	2	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|21780191|gb|AF520435.1|	81.17	664	113	12	1	658	684	27	1.00E-144	523
128|NZAC03011502|Plot-3_Pitfall-Trap|Subplot-A|Pitfall-Trap|Thysanoptera	COI	6	Insecta	Thysanoptera	Insecta	Thysanoptera	gi|449084801|gb|KC513199.1|	86.28	634	79	8	8	637	13	642	0	682
1219|NZAC03013244|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Cercopidae	COI	1	Insecta	Hemiptera	Insecta	Cercopidae	gi|589059405|gb|KF919913.1|	82.69	647	103	8	17	658	16	658	2.00E-157	566
3661|NZAC03012364|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Lepidoptera	COI	2	Insecta	Lepidoptera	Insecta	Lepidoptera	gi|320506761|gb|HQ922649.1|	91.79	658	54	0	1	658	1	658	0	917
1963|NZAC03012267|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Pseudoscorpiones	COI	1	Arachnida	Pseudoscorpiones	Arachnida	Pseudoscorpiones	gi|193075390|gb|EU559513.1|	87.06	649	82	2	11	658	11	658	0	732
1240|NZAC03013328|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|374947765|gb|JQ566727.1|	85	660	95	4	1	658	1	658	0	667
235|NZAC03010560|Plot-4_Pitfall-Trap|Subplot-H|Pitfall-Trap|Diptera	COI	4	Insecta	Diptera	Insecta	Diptera	gi|461686440|gb|KC502708.1|	90.03	642	64	0	1	642	1	642	0	832
3668|NZAC03013387|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Eupulmonata	COI	1	Gastropoda	Gastropoda	Gastropoda	Eupulmonata	gi|83701484|gb|DQ298451.1|	86.03	630	82	4	29	655	3	629	0	671
2201|NZAC03011156|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Curculionidae	COI	1	Insecta	Coleoptera	Insecta	Curculionidae	gi|301043104|gb|HM425215.1|	82.5	663	104	10	2	658	2	658	4.00E-159	571
2188|NZAC03010362|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Opiliones	COI	1	Arachnida	Opiliones	Arachnida	Opiliones	gi|667696849|gb|KJ871415.1|	81.97	649	115	2	1	648	9	656	2.00E-152	549
2265|NZAC03011088|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Amphipoda	COI	2	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|641803776|gb|KJ592773.1|	83.56	651	97	10	6	651	8	653	5.00E-168	601
2162|NZAC03010334|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Eupulmonata	COI	2	Gastropoda	Gastropoda	Gastropoda	Eupulmonata	gi|429464606|gb|JX853520.1|	85.15	606	90	0	4	609	50	655	4.00E-174	621
1325|NZAC03009268|Plot-LB1_Pitfall-Trap|Subplot-O|Pitfall-Trap|Coleoptera	COI	2	Insecta	Coleoptera	Insecta	Coleoptera	gi|743143910|gb|KM441152.1|	86.33	651	89	0	8	658	8	658	0	710
3373|NZAC03012692|Plot-3_Leaf-Litter|Subplot-N|Leaf-Litter|Curculionidae	COI	1	Insecta	Coleoptera	Insecta	Curculionidae	gi|602179860|gb|KJ167575.1|	78.03	619	126	8	2	615	5	618	7.00E-107	398
3389|NZAC03012766|Plot-3_Leaf-Litter|Subplot-N|Leaf-Litter|Araneae	COI	2	Arachnida	Araneae	Arachnida	Araneae	gi|378406930|gb|JF411100.1|	82.69	624	100	7	5	624	8	627	7.00E-152	547
3731|NZAC03012530|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|594599795|gb|KJ085568.1|	86.72	655	87	0	4	658	4	658	0	730
2061|NZAC03012696|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|633895483|emb|HG939587.1|	85.34	655	94	2	5	658	5	658	0	676
2003|NZAC03012310|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Polydesmida	COI	1	Diplopoda	Polydesmida	Myriapoda	Polydesmida	gi|404503511|gb|JX437063.1|	77.84	582	103	21	90	658	8165	8733	2.00E-88	337
3645|NZAC03013332|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Hemiptera	COI	1	Insecta	Hemiptera	Insecta	Hemiptera	gi|384096813|gb|JN871549.1|	81.54	661	114	8	1	657	1	657	4.00E-149	538
577|NZAC03010740|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Lepidoptera	COI	2	Insecta	Neoptera	Insecta	Endopterygota	gi|594600667|gb|KJ086004.1|	84.87	661	94	6	1	658	1	658	0	662
3635|NZAC03011885|Plot-6_Leaf-Litter|Subplot-I|Leaf-Litter|Coleoptera	COI	2	Insecta	Coleoptera	Insecta	Coleoptera	gi|323112429|gb|HQ952388.1|	86.17	658	91	0	1	658	1	658	0	715
763|NZAC03011470|Plot-6_Pitfall-Trap|Subplot-B|Pitfall-Trap|Hymenoptera	COI	3	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|602168787|gb|KJ163151.1|	89.09	651	71	0	2	652	2	652	0	813
396|NZAC03011523|Plot-6_Pitfall-Trap|Subplot-B|Pitfall-Trap|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|635715428|gb|KJ208733.1|	80.69	642	118	6	5	643	5	643	3.00E-136	496
2343|NZAC03013883|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|635375955|gb|KJ445304.1|	88.39	629	71	2	5	632	5	632	0	756
3266|NZAC03011333|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Pselaphinae	COI	1	Insecta	Coleoptera	Insecta	Pselaphinae	gi|743161628|gb|KM446843.1|	82.57	614	99	8	1	610	4	613	2.00E-152	549
286|NZAC03013665|Plot-5_Pitfall-Trap|Subplot-A|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|429127498|gb|KC016885.1|	86.64	636	83	2	6	640	6	640	0	702
322|NZAC03013470|Plot-5_Pitfall-Trap|Subplot-A|Pitfall-Trap|Hymenoptera	COI	1	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|602178984|gb|KJ167137.1|	86.76	627	77	5	1	624	1	624	0	695
180|NZAC03011424|Plot-3_Pitfall-Trap|Subplot-E|Pitfall-Trap|Pseudoscorpiones	COI	1	Arachnida	Pseudoscorpiones	Arachnida	Pseudoscorpiones	gi|193075442|gb|EU559539.1|	91.15	655	58	0	1	655	1	655	0	889
408|NZAC03010579|Plot-6_Pitfall-Trap|Subplot-A|Pitfall-Trap|Coleoptera	COI	3	Insecta	Coleoptera	Insecta	Coleoptera	gi|695082357|gb|KJ961927.1|	83.49	642	102	4	1	640	1	640	7.00E-167	597
2300|NZAC03014355|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Curculionidae	COI	1	Insecta	Coleoptera	Insecta	Curculionidae	gi|321274165|gb|GU981509.1|	80.64	532	103	0	1	532	1	532	6.00E-127	464
1224|NZAC03013403|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Coleoptera	COI	3	Insecta	Coleoptera	Insecta	Coleoptera	gi|695085361|gb|KJ963355.1|	84.86	654	97	2	5	657	5	657	0	658
2016|NZAC03012348|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Diptera	COI	2	Insecta	Diptera	Insecta	Diptera	gi|422899249|gb|JQ613878.1|	87.61	654	79	2	6	658	6	658	0	758
107|NZAC03013449|Plot-2_Pitfall-Trap|Subplot-M|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|743165036|gb|KM447971.1|	100	658	0	0	1	658	1	658	0	1216
592|NZAC03006367|Plot-CM30c30_Pitfall-Trap|Subplot-N|Pitfall-Trap|Orthoptera	COI	1	Insecta	Orthoptera	Insecta	Orthoptera	gi|320514019|gb|HQ926278.1|	85.04	655	88	7	8	657	8	657	0	662
2174|NZAC03009328|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|302487041|gb|GQ980861.1|	86.19	659	89	2	1	658	1	658	0	713
1228|NZAC03013254|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|312155607|gb|HQ549242.1|	82.75	655	111	2	5	658	5	658	5.00E-168	601
2169|NZAC03009287|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Eupulmonata	COI	1	Gastropoda	Gastropoda	Gastropoda	Eupulmonata	gi|429464652|gb|JX853543.1|	86.29	649	87	2	4	651	4	651	0	704
3246|NZAC03011331|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|549534381|gb|KF406669.1|	87.28	621	77	2	2	621	5	624	0	708
3413|NZAC03012745|Plot-3_Leaf-Litter|Subplot-N|Leaf-Litter|Symphyla	COI	2	Arthropoda	Arthropoda	Arthropoda	Mandibulata	gi|364504680|gb|JN992136.1|	76.65	561	123	8	35	591	52	608	2.00E-78	303
3624|NZAC03011389|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Curculionidae	COI	1	Insecta	Coleoptera	Insecta	Curculionidae	gi|695086985|gb|KJ964167.1|	82.49	594	96	4	1	590	69	658	8.00E-161	577
549|NZAC03010709|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Amphipoda	COI	1	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|568632096|gb|KF459960.1|	83.36	625	100	2	23	645	653	31	3.00E-160	575
3329|NZAC03012918|Plot-3_Leaf-Litter|Subplot-N|Leaf-Litter|Diplopoda	COI	1	Diplopoda	Myriapoda	Myriapoda	Diplopoda	gi|296399698|gb|GU682636.1|	79.32	619	120	7	1	615	4	618	9.00E-116	427
645|NZAC03009234|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|422899163|gb|JQ613835.1|	88.75	658	74	0	1	658	1	658	0	806
792|NZAC03011494|Plot-6_Pitfall-Trap|Subplot-B|Pitfall-Trap|Formicidae	COI	1	Insecta	Hymenoptera	Insecta	Formicidae	gi|312179291|gb|HM144366.1|	85	640	96	0	1	640	1	640	0	652
93|NZAC03013476|Plot-2_Pitfall-Trap|Subplot-M|Pitfall-Trap|Formicidae	COI	3	Insecta	Hymenoptera	Insecta	Formicidae	gi|148376311|gb|EF610287.1|	84.16	644	96	5	5	645	4	644	1.00E-174	623
3238|NZAC03011178|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Lepidoptera	COI	2	Insecta	Lepidoptera	Insecta	Lepidoptera	gi|529372957|gb|KF398113.1|	92.63	638	46	1	3	639	6	643	0	917
2225|NZAC03014218|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Geophilomorpha	COI	1	Chilopoda	Geophilomorpha	Myriapoda	Geophilomorpha	gi|564273045|gb|KF569291.1|	81.77	620	113	0	10	629	30	649	2.00E-143	520
1973|NZAC03012253|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Araneae	COI	2	Arachnida	Araneae	Arachnida	Araneae	gi|320510487|gb|HQ924512.1|	87.48	655	82	0	4	658	4	658	0	756
1225|NZAC03012481|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Coleoptera	COI	2	Insecta	Coleoptera	Insecta	Coleoptera	gi|743143513|gb|KM441021.1|	87.18	655	82	2	5	658	5	658	0	745
2341|NZAC03013815|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Pseudoscorpiones	COI	1	Arachnida	Pseudoscorpiones	Arachnida	Pseudoscorpiones	gi|193075464|gb|EU559550.1|	77.5	609	129	8	51	655	51	655	4.00E-95	359
1312|NZAC03009311|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Diptera	COI	2	Insecta	Diptera	Insecta	Diptera	gi|551532648|gb|KC750266.1|	85.78	654	87	6	1	651	1	651	0	688
2339|NZAC03013737|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Neuroptera	COI	1	Insecta	Neuroptera	Insecta	Neuroptera	gi|259015640|gb|FJ819900.1|	88.92	659	71	2	1	658	1	658	0	813
3269|NZAC03011270|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Lithobiomorpha	COI	2	Chilopoda	Lithobiomorpha	Myriapoda	Lithobiomorpha	gi|34304275|gb|AY214422.1|	86.86	624	82	0	1	624	3	626	0	699
601|NZAC03009343|Plot-CM30c30_Pitfall-Trap|Subplot-I|Pitfall-Trap|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|321135514|gb|HQ979026.1|	91.95	658	53	0	1	658	1	658	0	922
2273|NZAC03014294|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|695083092|gb|KJ962232.1|	83.06	608	97	4	1	605	53	657	2.00E-162	582
2216|NZAC03014216|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|594607811|gb|KJ089576.1|	87.31	599	74	2	1	598	61	658	0	684
632|NZAC03009042|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|695091501|gb|KJ966425.1|	85.48	599	85	2	1	598	61	658	2.00E-176	628
2177|NZAC03010182|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Pancrustacea	COI	1	Arthropoda	Arthropoda	Arthropoda	Pancrustacea	gi|282722521|gb|GU109265.1|	81.9	558	89	9	61	612	74	625	9.00E-126	460
653|NZAC03009252|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Pselaphinae	COI	1	Insecta	Coleoptera	Insecta	Pselaphinae	gi|301042006|gb|HM424666.1|	86.54	661	83	4	1	658	1	658	0	726
3424|NZAC03010295|Plot-1_Leaf-Litter|Subplot-L|Leaf-Litter|Eupulmonata	COI	2	Gastropoda	Gastropoda	Gastropoda	Eupulmonata	gi|219523630|gb|FJ262243.1|	86.88	602	77	2	12	612	1	601	0	673
292|NZAC03013551|Plot-5_Pitfall-Trap|Subplot-A|Pitfall-Trap|Amphipoda	COI	1	Malacostraca	Amphipoda	Malacostraca	Amphipoda	gi|220029811|gb|FJ581519.1|	81.28	657	117	4	3	657	5	657	9.00E-146	527
3647|NZAC03012179|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|347448371|gb|JN582187.1|	87.84	658	80	0	1	658	1	658	0	773
1342|NZAC03006328|Plot-CM30c30_Pitfall-Trap|Subplot-N|Pitfall-Trap|Diptera	COI	2	Insecta	Diptera	Insecta	Diptera	gi|332651680|gb|JF271251.1|	88.09	655	74	4	5	657	4	656	0	774
662|NZAC03009253|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Araneae	COI	1	Arachnida	Araneae	Arachnida	Araneae	gi|296400242|gb|GU682908.1|	89.88	642	65	0	4	645	4	645	0	826
718|NZAC03009102|Plot-LB1_Pitfall-Trap|Subplot-O|Pitfall-Trap|Staphylinidae	COI	1	Insecta	Coleoptera	Insecta	Staphylinidae	gi|743156577|gb|KM445166.1|	88.12	648	71	4	1	645	1	645	0	767
582|NZAC03010708|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|218347285|emb|FM877945.1|	84.36	614	96	0	32	645	1	614	1.00E-169	606
1979|NZAC03012254|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Hymenoptera	COI	1	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|635373609|gb|KJ444130.1|	87.21	649	83	0	1	649	1	649	0	739
2159|NZAC03010136|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Diplopoda	COI	1	Diplopoda	Myriapoda	Myriapoda	Diplopoda	gi|594097326|gb|KF583575.1|	76.15	566	128	7	60	620	82	645	1.00E-74	291
3250|NZAC03011179|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Psocoptera	COI	2	Insecta	Psocoptera	Insecta	Psocoptera	gi|321135276|gb|HQ978907.1|	81.98	616	107	3	2	615	5	618	1.00E-143	520
3343|NZAC03012921|Plot-3_Leaf-Litter|Subplot-N|Leaf-Litter|Neoptera	COI	1	Insecta	Neoptera	Insecta	Neoptera	gi|743157889|gb|KM445601.1|	84.9	616	91	2	5	619	8	622	1.00E-174	623
3239|NZAC03011188|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Lepidoptera	COI	1	Insecta	Lepidoptera	Insecta	Lepidoptera	gi|529367823|gb|KF395546.1|	91.52	625	53	0	1	625	4	628	0	863
3418|NZAC03010412|Plot-1_Leaf-Litter|Subplot-L|Leaf-Litter|Hemiptera	COI	1	Insecta	Hemiptera	Insecta	Hemiptera	gi|374972327|gb|JQ563755.1|	84.6	630	87	9	2	626	5	629	5.00E-173	617
661|NZAC03009244|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|429127796|gb|KC017034.1|	86.32	658	90	0	1	658	1	658	0	726
200|NZAC03011614|Plot-4_Pitfall-Trap|Subplot-O|Pitfall-Trap|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|555946060|gb|KF549495.1|	89.35	657	64	5	5	658	5	658	0	822
2290|NZAC03014351|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Formicidae	COI	2	Insecta	Hymenoptera	Insecta	Formicidae	gi|553835087|gb|KF200875.1|	82.77	621	99	8	41	657	10	626	7.00E-152	547
1234|NZAC03013405|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Curculionidae	COI	1	Insecta	Coleoptera	Insecta	Curculionidae	gi|743165048|gb|KM447975.1|	85.91	660	87	5	1	657	1	657	0	701
3622|NZAC03011385|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|743159457|gb|KM446121.1|	83.26	657	110	0	1	657	1	657	1.00E-169	606
191|NZAC03011477|Plot-3_Pitfall-Trap|Subplot-E|Pitfall-Trap|Hymenoptera	COI	1	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|422899209|gb|JQ613858.1|	85.24	657	91	6	1	654	1	654	0	675
3636|NZAC03011890|Plot-6_Leaf-Litter|Subplot-I|Leaf-Litter|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|743168081|gb|KM448895.1|	84.52	659	100	2	1	658	1	658	0	651
1996|NZAC03012408|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|635716805|gb|KJ209423.1|	85.87	658	93	0	1	658	1	658	0	704
2020|NZAC03012426|Plot-4_Leaf-Litter|Subplot-A|Leaf-Litter|Formicidae	COI	1	Insecta	Hymenoptera	Insecta	Formicidae	gi|295307499|gb|GU709658.1|	82.55	659	97	18	2	651	2	651	7.00E-157	564
1231|NZAC03012330|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Pseudoscorpiones	COI	1	Arachnida	Pseudoscorpiones	Arachnida	Pseudoscorpiones	gi|193075390|gb|EU559513.1|	86.98	653	81	4	8	658	8	658	0	732
2361|NZAC03013860|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Staphylinidae	COI	1	Insecta	Coleoptera	Insecta	Staphylinidae	gi|695088219|gb|KJ964784.1|	85.71	637	81	9	27	658	27	658	0	664
1241|NZAC03013345|Plot-8_Leaf-Litter|Subplot-O|Leaf-Litter|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|643435740|gb|KJ394882.1|	86.47	658	87	2	2	658	2	658	0	721
392|NZAC03011498|Plot-6_Pitfall-Trap|Subplot-B|Pitfall-Trap|Formicidae	COI	1	Insecta	Hymenoptera	Insecta	Formicidae	gi|225676737|gb|FJ798202.1|	85.06	656	94	3	5	658	680	27	0	665
267|NZAC03011513|Plot-4_Pitfall-Trap|Subplot-P|Pitfall-Trap|Spirostreptida	COI	1	Diplopoda	Spirostreptida	Myriapoda	Spirostreptida	gi|344184362|gb|JN276977.1|	77.41	540	118	3	81	618	81	618	6.00E-83	318
3747|NZAC03012899|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Protostomia	COI	1	Metazoa	Metazoa	Protostomia	Protostomia	gi|452814516|gb|KC193678.1|	80.56	602	111	6	60	658	74	672	3.00E-125	459
2241|NZAC03012939|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Isopoda	COI	1	Malacostraca	Isopoda	Malacostraca	Isopoda	gi|313663662|gb|HQ107808.1|	80.61	660	122	6	2	658	1	657	4.00E-139	505
3644|NZAC03012077|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Geophilomorpha	COI	1	Chilopoda	Geophilomorpha	Myriapoda	Geophilomorpha	gi|374878501|gb|JQ577353.1|	73.57	647	169	2	6	651	6	651	1.00E-65	261
643|NZAC03009295|Plot-LB1_Pitfall-Trap|Subplot-L|Pitfall-Trap|Coleoptera	COI	1	Insecta	Coleoptera	Insecta	Coleoptera	gi|429128092|gb|KC017182.1|	85.74	645	92	0	1	645	1	645	0	682
2155|NZAC03010209|Plot-7_Leaf-Litter|Subplot-M|Leaf-Litter|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|461686465|gb|KC502714.1|	93.16	658	45	0	1	658	1	658	0	966
547|NZAC03010770|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Diptera	COI	1	Insecta	Diptera	Insecta	Diptera	gi|528749093|gb|KF026617.1|	87.21	657	84	0	1	657	12	668	0	749
2368|NZAC03013861|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Hymenoptera	COI	1	Insecta	Hymenoptera	Insecta	Hymenoptera	gi|614212801|gb|KJ451419.1|	85.74	596	83	2	20	614	1	595	2.00E-176	628
3258|NZAC03011340|Plot-2_Leaf-Litter|Subplot-C|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|553063005|gb|KC524585.1|	84.11	604	96	0	8	611	10	613	4.00E-174	621
551|NZAC03010683|Plot-CM30c30_Pitfall-Trap|Subplot-M|Pitfall-Trap|Phasmatodea	COI	1	Insecta	Phasmatodea	Insecta	Phasmatodea	gi|608607449|gb|KJ202029.1|	88.91	658	73	0	1	658	1	658	0	811
2244|NZAC03014255|Plot-CM30c30_Leaf-Litter|Subplot-L|Leaf-Litter|Ptiliidae	COI	1	Insecta	Coleoptera	Insecta	Ptiliidae	gi|743167060|gb|KM448559.1|	83.46	653	108	0	6	658	6	658	3.00E-170	608
590|NZAC03009227|Plot-CM30c30_Pitfall-Trap|Subplot-I|Pitfall-Trap|Araneae	COI	1	Arachnida	Araneae	Arachnida	Araneae	gi|544371818|gb|KF359059.1|	84.38	608	91	4	49	654	10	615	9.00E-166	593
2357|NZAC03014078|Plot-LB1_Leaf-Litter|Subplot-E|Leaf-Litter|Pselaphinae	COI	1	Insecta	Coleoptera	Insecta	Pselaphinae	gi|756794375|gb|KM364366.1|	82.33	662	109	8	1	658	15	672	6.00E-158	568
2055|NZAC03012895|Plot-5_Leaf-Litter|Subplot-I|Leaf-Litter|Endopterygota	COI	1	Insecta	Neoptera	Insecta	Endopterygota	gi|594604925|gb|KJ088133.1|	88.32	659	75	2	1	658	1	658	0	789
